ID;İlçe Adı;Mahalle;Sokak;İhbar Tipi;Tahmini Zarar;Yangın Cinsi;Yangın Nedeni;Müdahale Eden Amirlik;İhbar Saati;Çıkış Tarihi;Olay Yerine Ulaşım Saati;Yangın Söndürme Saati;Geri Dönüş Saati
4198;BALYA;ENVERPAŞA;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Balya Grup Amirliği;07.02.2019 13:43:00;07.02.2019 13:44:00;07.02.2019 13:47:00;07.02.2019 14:10:00;07.02.2019 14:18:00
4197;BALYA;ENVERPAŞA;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Balya Grup Amirliği;26.12.2018 23:19:00;26.12.2018 23:20:00;26.12.2018 23:21:00;26.12.2018 23:25:00;26.12.2018 23:32:00
4196;BALYA;ENVERPAŞA;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Tedbirsizlik;Balya Grup Amirliği;13.11.2018 03:50:00;13.11.2018 03:51:00;13.11.2018 03:54:00;13.11.2018 04:00:00;13.11.2018 04:05:00
4195;BALYA;ENVERPAŞA;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Tedbirsizlik;Balya Grup Amirliği;22.07.2018 15:36:00;22.07.2018 15:37:00;22.07.2018 15:41:00;22.07.2018 16:05:00;22.07.2018 16:10:00
4194;BALYA;ENVERPAŞA;;YUZ_ON_IKI_CAGRI;TAMAMEN;Araç Yangını;Arıza;Balya Grup Amirliği;28.03.2018 23:24:00;28.03.2018 23:25:00;28.03.2018 23:27:00;29.03.2018 00:12:00;29.03.2018 00:15:00
4193;BALYA;ENVERPAŞA;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Balya Grup Amirliği;04.02.2018 19:10:00;04.02.2018 19:11:00;04.02.2018 19:14:00;04.02.2018 19:21:00;04.02.2018 19:28:00
4192;BALYA;ENVERPAŞA;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Balya Grup Amirliği;17.01.2018 23:39:00;17.01.2018 23:40:00;17.01.2018 23:43:00;18.01.2018 00:15:00;18.01.2018 00:20:00
4191;BANDIRMA;EMRE;;YUZ_ON_IKI_CAGRI;TAMAMEN;Diğer Yangınlar;Tedbirsizlik;Bandırma Grup Amirliği;19.01.2020 18:34:00;19.01.2020 18:35:00;19.01.2020 18:50:00;19.01.2020 19:30:00;19.01.2020 19:50:00
4190;BANDIRMA;EMRE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;28.09.2019 15:02:00;28.09.2019 15:03:00;28.09.2019 15:17:00;28.09.2019 15:48:00;28.09.2019 16:08:00
4189;BANDIRMA;EMRE;;YUZ_ON_IKI_CAGRI;KISMEN;İşyeri Yangını;Elektrik Kontağı;Bandırma Grup Amirliği;27.02.2019 12:13:00;27.02.2019 12:14:00;27.02.2019 12:40:00;27.02.2019 12:55:00;27.02.2019 13:27:00
4188;BANDIRMA;EMRE;;YUZ_ON_IKI_CAGRI;TAMAMEN;Ot Yangını;Dikkatsizlik;Bandırma Grup Amirliği;23.07.2018 12:43:00;23.07.2018 12:44:00;23.07.2018 13:05:00;23.07.2018 14:38:00;23.07.2018 14:58:00
4187;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;KISMEN;Anız Yangını;Tedbirsizlik;Bigadiç Grup Amirliği;04.10.2019 11:18:00;04.10.2019 11:19:00;04.10.2019 11:27:00;04.10.2019 11:28:00;04.10.2019 13:00:00
4186;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Bigadiç Grup Amirliği;14.08.2019 12:14:00;14.08.2019 12:15:00;14.08.2019 12:30:00;14.08.2019 12:31:00;14.08.2019 13:30:00
4185;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;KISMEN;Anız Yangını;Diğer;Bigadiç Grup Amirliği;15.07.2019 17:19:00;15.07.2019 17:20:00;15.07.2019 17:25:00;15.07.2019 17:26:00;15.07.2019 19:00:00
4184;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Bigadiç Grup Amirliği;20.01.2019 21:09:00;20.01.2019 21:10:00;20.01.2019 21:18:00;20.01.2019 21:19:00;20.01.2019 22:15:00
4183;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;KISMEN;Dam Yangını;Tedbirsizlik;Bigadiç Grup Amirliği;24.09.2018 12:29:00;24.09.2018 12:30:00;24.09.2018 12:38:00;24.09.2018 14:40:00;24.09.2018 14:48:00
4182;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Bigadiç Grup Amirliği;11.09.2018 17:58:00;11.09.2018 17:59:00;11.09.2018 18:08:00;11.09.2018 18:52:00;11.09.2018 19:01:00
4181;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Bigadiç Grup Amirliği;02.09.2018 01:45:00;02.09.2018 01:46:00;02.09.2018 01:56:00;02.09.2018 01:57:00;02.09.2018 02:25:00
4180;BİGADİÇ;EMİRLER;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Diğer;Bigadiç Grup Amirliği;15.07.2018 20:00:00;15.07.2018 20:01:00;15.07.2018 20:10:00;15.07.2018 20:40:00;15.07.2018 20:50:00
4179;SUSURLUK;EMİNPINARI;;YUZ_ON_IKI_CAGRI;TAMAMEN;Araç Yangını;Elektrik Kontağı;Susurluk Grup Amirliği;06.06.2019 11:49:00;06.06.2019 11:50:00;06.06.2019 12:10:00;06.06.2019 13:30:00;06.06.2019 13:50:00
4178;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Dikkatsizlik;Sındırgı Grup Amirliği;22.12.2019 16:40:00;22.12.2019 16:41:00;22.12.2019 16:55:00;22.12.2019 17:20:00;22.12.2019 17:38:00
4177;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;21.11.2019 18:38:00;21.11.2019 18:39:00;21.11.2019 18:49:00;21.11.2019 19:10:00;21.11.2019 19:25:00
4176;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;15.08.2019 15:11:00;15.08.2019 15:12:00;15.08.2019 15:25:00;15.08.2019 15:45:00;15.08.2019 16:00:00
4175;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;24.06.2019 11:14:00;24.06.2019 11:15:00;24.06.2019 11:30:00;24.06.2019 12:05:00;24.06.2019 12:20:00
4174;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;09.06.2019 16:17:00;09.06.2019 16:18:00;09.06.2019 16:30:00;09.06.2019 17:40:00;09.06.2019 17:55:00
4173;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;24.09.2018 15:42:00;24.09.2018 15:43:00;24.09.2018 15:45:00;24.09.2018 16:10:00;24.09.2018 16:25:00
4172;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Dam Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;12.07.2018 19:11:00;12.07.2018 19:12:00;12.07.2018 19:20:00;12.07.2018 20:20:00;12.07.2018 20:30:00
4171;SINDIRGI;EMENDERE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Dam Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;09.07.2018 16:37:00;09.07.2018 16:38:00;09.07.2018 16:46:00;09.07.2018 17:30:00;09.07.2018 17:40:00
4170;BİGADİÇ;EMEK;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Arıza;Bigadiç Grup Amirliği;07.12.2019 09:15:00;07.12.2019 09:16:00;07.12.2019 09:18:00;07.12.2019 09:33:00;07.12.2019 09:35:00
4169;BİGADİÇ;EMEK;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tedbirsizlik;Bigadiç Grup Amirliği;12.09.2019 16:57:00;12.09.2019 16:58:00;12.09.2019 17:02:00;12.09.2019 17:40:00;12.09.2019 17:44:00
4168;BİGADİÇ;EMEK;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Dikkatsizlik;Bigadiç Grup Amirliği;22.04.2019 00:26:00;22.04.2019 00:27:00;22.04.2019 00:30:00;22.04.2019 00:31:00;22.04.2019 01:15:00
4167;BİGADİÇ;EMEK;;YUZ_ON_IKI_CAGRI;KISMEN;Diğer Yangınlar;Tedbirsizlik;Bigadiç Grup Amirliği;18.02.2019 18:14:00;18.02.2019 18:15:00;18.02.2019 18:19:00;18.02.2019 18:20:00;18.02.2019 19:40:00
4166;BİGADİÇ;EMEK;;YUZ_ON_IKI_CAGRI;KISMEN;Diğer Yangınlar;Tedbirsizlik;Bigadiç Grup Amirliği;21.01.2019 17:50:00;21.01.2019 17:51:00;21.01.2019 17:55:00;21.01.2019 18:30:00;21.01.2019 19:20:00
4165;BİGADİÇ;EMEK;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Bigadiç Grup Amirliği;09.09.2018 16:00:00;09.09.2018 16:01:00;09.09.2018 16:05:00;09.09.2018 16:40:00;09.09.2018 16:44:00
4164;BİGADİÇ;EMEK;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tedbirsizlik;Bigadiç Grup Amirliği;22.08.2018 11:10:00;22.08.2018 11:11:00;22.08.2018 11:15:00;22.08.2018 11:55:00;22.08.2018 12:00:00
4163;BİGADİÇ;ELYAPAN;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tedbirsizlik;Bigadiç Grup Amirliği;22.08.2019 14:22:00;22.08.2019 14:23:00;22.08.2019 14:38:00;22.08.2019 15:10:00;22.08.2019 15:25:00
4162;BİGADİÇ;ELYAPAN;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Bigadiç Grup Amirliği;19.08.2018 13:50:00;19.08.2018 13:51:00;19.08.2018 14:03:00;19.08.2018 14:50:00;19.08.2018 15:05:00
4161;BİGADİÇ;ELYAPAN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Anız Yangını;Dikkatsizlik;Bigadiç Grup Amirliği;12.06.2018 12:19:00;12.06.2018 12:20:00;12.06.2018 12:30:00;12.06.2018 14:10:00;12.06.2018 14:20:00
4160;BİGADİÇ;ELYAPAN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Bigadiç Grup Amirliği;27.01.2018 18:20:00;27.01.2018 18:21:00;27.01.2018 18:36:00;27.01.2018 18:37:00;27.01.2018 20:00:00
4159;HAVRAN;EĞMİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Takviye Amaçlı;Havran Grup Amirliği;20.09.2019 16:37:00;20.09.2019 16:39:00;20.09.2019 17:00:00;20.09.2019 17:28:00;20.09.2019 18:07:00
4158;HAVRAN;EĞMİR;;YUZ_ON_IKI_CAGRI;KISMEN;Orman Yangını;Tedbirsizlik;Havran Grup Amirliği;08.07.2019 14:32:00;08.07.2019 14:33:00;08.07.2019 14:52:00;08.07.2019 16:05:00;08.07.2019 16:18:00
4157;HAVRAN;EĞMİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Yangın Zannı;Yangın Zannı;Havran Grup Amirliği;21.04.2019 10:54:00;21.04.2019 10:55:00;21.04.2019 11:05:00;21.04.2019 11:10:00;21.04.2019 11:33:00
4156;HAVRAN;EĞMİR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Elektrik Kontağı;Havran Grup Amirliği;07.06.2018 13:15:00;07.06.2018 13:16:00;07.06.2018 13:32:00;07.06.2018 16:30:00;07.06.2018 16:47:00
4155;SAVAŞTEPE;EĞERCİ;;YUZ_ON_IKI_CAGRI;KISMEN;Dam Yangını;Elektrik Kontağı;Savaştepe Grup Amirliği;13.08.2018 05:12:00;13.08.2018 05:13:00;13.08.2018 05:35:00;13.08.2018 08:54:00;13.08.2018 09:16:00
4154;SAVAŞTEPE;EĞERCİ;;YUZ_ON_IKI_CAGRI;KISMEN;Saman Yangını;Doğal Olaylar;Savaştepe Grup Amirliği;27.07.2018 15:57:00;27.07.2018 15:58:00;27.07.2018 16:15:00;27.07.2018 16:15:00;27.07.2018 17:40:00
4153;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Elektrik Kontağı;Merkez Grup Amirliği;09.01.2020 13:20:00;09.01.2020 13:21:00;09.01.2020 13:24:00;09.01.2020 13:46:00;09.01.2020 13:51:00
4152;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Elektrik Yangını (Mesken);Elektrik Kontağı;Merkez Grup Amirliği;27.12.2019 18:31:00;27.12.2019 18:32:00;27.12.2019 18:36:00;27.12.2019 18:57:00;27.12.2019 19:00:00
4151;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Sigara;Merkez Grup Amirliği;12.11.2019 17:25:00;12.11.2019 17:26:00;12.11.2019 17:31:00;12.11.2019 17:37:00;12.11.2019 17:45:00
4150;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Sigara;Merkez Grup Amirliği;10.07.2019 03:27:00;10.07.2019 03:28:00;10.07.2019 03:30:00;10.07.2019 03:45:00;10.07.2019 03:48:00
4149;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Merkez Grup Amirliği;30.04.2019 13:17:00;30.04.2019 13:18:00;30.04.2019 13:20:00;30.04.2019 13:26:00;30.04.2019 13:31:00
4148;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Tedbirsizlik;Merkez Grup Amirliği;28.01.2019 18:07:00;28.01.2019 18:08:00;28.01.2019 18:11:00;28.01.2019 18:16:00;28.01.2019 18:20:00
4147;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Tedbirsizlik;Merkez Grup Amirliği;23.12.2018 14:18:00;23.12.2018 14:19:00;23.12.2018 14:21:00;23.12.2018 14:35:00;23.12.2018 14:38:00
4146;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Elektrik Yangını;Arıza;Merkez Grup Amirliği;22.12.2018 22:39:00;22.12.2018 22:40:00;22.12.2018 22:43:00;22.12.2018 23:04:00;22.12.2018 23:11:00
4145;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Dikkatsizlik;Merkez Grup Amirliği;08.06.2018 13:41:00;08.06.2018 13:42:00;08.06.2018 13:45:00;08.06.2018 14:15:00;08.06.2018 14:30:00
4144;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Dikkatsizlik;Merkez Grup Amirliği;21.05.2018 22:21:00;21.05.2018 22:22:00;21.05.2018 22:25:00;21.05.2018 22:30:00;21.05.2018 22:47:00
4143;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Merkez Grup Amirliği;27.01.2018 15:42:00;27.01.2018 15:43:00;27.01.2018 15:46:00;27.01.2018 15:46:00;27.01.2018 16:13:00
4142;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;İhmal;Merkez Grup Amirliği;02.11.2017 20:29:00;02.11.2017 20:30:00;02.11.2017 20:34:00;02.11.2017 21:32:00;02.11.2017 21:37:00
4141;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Dikkatsizlik;Merkez Grup Amirliği;07.11.2018 02:53:00;07.11.2018 02:54:00;07.11.2018 02:56:00;07.11.2018 03:16:00;07.11.2018 03:19:00
4140;KARESİ;EGE;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Araç Yangını;Tespit Edilemedi;Merkez Grup Amirliği;14.04.2018 20:17:00;14.04.2018 20:18:00;14.04.2018 20:19:00;14.04.2018 20:27:00;14.04.2018 20:30:00
4139;BANDIRMA;EDİNCİK;;DIGER;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Bandırma Grup Amirliği;09.01.2020 13:19:00;09.01.2020 13:20:00;09.01.2020 13:23:00;09.01.2020 13:40:00;09.01.2020 13:45:00
4138;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Bandırma Grup Amirliği;03.01.2020 11:15:00;03.01.2020 11:16:00;03.01.2020 11:19:00;03.01.2020 11:35:00;03.01.2020 11:40:00
4137;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Bandırma Grup Amirliği;30.12.2019 10:57:00;30.12.2019 10:58:00;30.12.2019 11:01:00;30.12.2019 11:30:00;30.12.2019 11:35:00
4136;BANDIRMA;EDİNCİK;;DIGER;KISMEN;Baca Yangını;Tedbirsizlik;Bandırma Grup Amirliği;28.12.2019 13:20:00;28.12.2019 13:21:00;28.12.2019 13:24:00;28.12.2019 14:05:00;28.12.2019 14:10:00
4135;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Tedbirsizlik;Bandırma Grup Amirliği;22.12.2019 16:31:00;22.12.2019 16:32:00;22.12.2019 16:34:00;22.12.2019 16:38:00;22.12.2019 16:41:00
4134;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Baca Yangını;Tedbirsizlik;Bandırma Grup Amirliği;22.11.2019 17:44:00;22.11.2019 17:45:00;22.11.2019 17:48:00;22.11.2019 18:13:00;22.11.2019 18:18:00
4133;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Elektrik Kontağı;Bandırma Grup Amirliği;13.11.2019 10:05:00;13.11.2019 10:06:00;13.11.2019 10:13:00;13.11.2019 11:15:00;13.11.2019 11:25:00
4132;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;TAMAMEN;Araç Yangını;Arıza;Bandırma Grup Amirliği;08.11.2019 08:30:00;08.11.2019 08:31:00;08.11.2019 08:35:00;08.11.2019 09:35:00;08.11.2019 09:40:00
4131;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Bandırma Grup Amirliği;30.10.2019 11:47:00;30.10.2019 11:48:00;30.10.2019 11:53:00;30.10.2019 12:17:00;30.10.2019 12:22:00
4130;BANDIRMA;EDİNCİK;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;29.10.2019 23:44:00;29.10.2019 23:45:00;29.10.2019 23:52:00;30.10.2019 00:10:00;30.10.2019 00:19:00
4129;BANDIRMA;EDİNCİK;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;20.10.2019 15:53:00;20.10.2019 15:54:00;20.10.2019 16:00:00;20.10.2019 16:50:00;20.10.2019 17:00:00
4128;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Bandırma Grup Amirliği;18.10.2019 19:11:00;18.10.2019 19:12:00;18.10.2019 19:22:00;18.10.2019 19:45:00;18.10.2019 20:05:00
4127;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Bandırma Grup Amirliği;16.10.2019 17:13:00;16.10.2019 17:14:00;16.10.2019 17:17:00;16.10.2019 17:48:00;16.10.2019 17:53:00
4126;BANDIRMA;EDİNCİK;;DIGER;TAMAMEN;Araç Yangını;Elektrik Kontağı;Bandırma Grup Amirliği;11.10.2019 14:59:00;11.10.2019 15:00:00;11.10.2019 15:05:00;11.10.2019 15:19:00;11.10.2019 15:25:00
4125;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;TAMAMEN;Ot Yangını;Dikkatsizlik;Bandırma Grup Amirliği;01.10.2019 17:22:00;01.10.2019 17:23:00;01.10.2019 17:29:00;01.10.2019 17:51:00;01.10.2019 18:00:00
4124;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Bandırma Grup Amirliği;24.09.2019 13:12:00;24.09.2019 13:13:00;24.09.2019 13:18:00;24.09.2019 15:20:00;24.09.2019 15:30:00
4123;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Bandırma Grup Amirliği;24.09.2019 11:13:00;24.09.2019 11:14:00;24.09.2019 11:18:00;24.09.2019 11:44:00;24.09.2019 11:52:00
4122;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tedbirsizlik;Bandırma Grup Amirliği;23.09.2019 20:49:00;23.09.2019 20:50:00;23.09.2019 20:57:00;23.09.2019 22:12:00;23.09.2019 22:20:00
4121;BANDIRMA;EDİNCİK;;DIGER;BASLANGIC_HALINDE;Anız Yangını;Dikkatsizlik;Bandırma Grup Amirliği;23.09.2019 11:04:00;23.09.2019 11:05:00;23.09.2019 11:12:00;23.09.2019 11:58:00;23.09.2019 12:07:00
4120;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Dikkatsizlik;Bandırma Grup Amirliği;22.09.2019 09:55:00;22.09.2019 09:56:00;22.09.2019 09:58:00;22.09.2019 10:16:00;22.09.2019 10:20:00
4119;BANDIRMA;EDİNCİK;;DIGER;BASLANGIC_HALINDE;Ot Yangını;Sigara;Bandırma Grup Amirliği;21.09.2019 13:44:00;21.09.2019 13:45:00;21.09.2019 13:48:00;21.09.2019 14:00:00;21.09.2019 14:05:00
4118;BANDIRMA;EDİNCİK;;DIGER;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Bandırma Grup Amirliği;20.09.2019 20:47:00;20.09.2019 20:48:00;20.09.2019 20:54:00;20.09.2019 21:25:00;20.09.2019 21:30:00
4117;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Bandırma Grup Amirliği;19.09.2019 06:34:00;19.09.2019 06:35:00;19.09.2019 06:40:00;19.09.2019 07:05:00;19.09.2019 07:10:00
4116;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;17.09.2019 14:41:00;17.09.2019 14:42:00;17.09.2019 14:50:00;17.09.2019 15:32:00;17.09.2019 15:40:00
4115;BANDIRMA;EDİNCİK;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;14.09.2019 10:29:00;14.09.2019 10:30:00;14.09.2019 10:35:00;14.09.2019 10:47:00;14.09.2019 10:55:00
4114;BANDIRMA;EDİNCİK;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;13.09.2019 15:08:00;13.09.2019 15:09:00;13.09.2019 15:14:00;13.09.2019 15:27:00;13.09.2019 15:35:00
4113;BANDIRMA;EDİNCİK;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;25.08.2019 22:44:00;25.08.2019 22:45:00;25.08.2019 22:55:00;25.08.2019 23:15:00;25.08.2019 23:30:00
4112;BANDIRMA;EDİNCİK;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Bandırma Grup Amirliği;21.08.2019 21:09:00;21.08.2019 21:10:00;21.08.2019 21:22:00;21.08.2019 21:40:00;21.08.2019 21:55:00
4111;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Elektrik Kontağı;Bandırma Grup Amirliği;06.08.2019 09:29:00;06.08.2019 09:30:00;06.08.2019 09:37:00;06.08.2019 11:50:00;06.08.2019 12:02:00
4110;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Doğal Olaylar;Bandırma Grup Amirliği;06.08.2019 00:40:00;06.08.2019 00:41:00;06.08.2019 00:46:00;06.08.2019 00:53:00;06.08.2019 01:00:00
4109;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;TAMAMEN;Saman Yangını;Doğal Olaylar;Bandırma Grup Amirliği;02.08.2019 08:19:00;02.08.2019 08:20:00;02.08.2019 08:25:00;02.08.2019 08:38:00;02.08.2019 08:45:00
4108;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;TAMAMEN;Saman Yangını;Sigara;Bandırma Grup Amirliği;01.08.2019 03:19:00;01.08.2019 03:20:00;01.08.2019 03:25:00;01.08.2019 07:36:00;01.08.2019 07:45:00
4107;BANDIRMA;EDİNCİK;;TAKVIYE_AMACLI;BASLANGIC_HALINDE;Ot Yangını;Elektrik Kontağı;Bandırma Grup Amirliği;31.07.2019 10:37:00;31.07.2019 10:38:00;31.07.2019 10:43:00;31.07.2019 11:18:00;31.07.2019 11:25:00
4106;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Doğal Olaylar;Bandırma Grup Amirliği;30.07.2019 05:06:00;30.07.2019 05:07:00;30.07.2019 05:11:00;30.07.2019 05:44:00;30.07.2019 05:50:00
4105;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tedbirsizlik;Bandırma Grup Amirliği;29.07.2019 03:19:00;29.07.2019 03:20:00;29.07.2019 03:27:00;29.07.2019 04:04:00;29.07.2019 04:13:00
4104;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tedbirsizlik;Bandırma Grup Amirliği;28.07.2019 15:04:00;28.07.2019 15:05:00;28.07.2019 15:13:00;28.07.2019 15:40:00;28.07.2019 15:50:00
4103;BANDIRMA;EDİNCİK;;DIGER;BASLANGIC_HALINDE;Ot Yangını;Sigara;Bandırma Grup Amirliği;28.07.2019 10:44:00;28.07.2019 10:45:00;28.07.2019 10:48:00;28.07.2019 11:05:00;28.07.2019 11:10:00
4102;BANDIRMA;EDİNCİK;;YUZ_ON_IKI_CAGRI;KISMEN;Diğer Yangınlar;Doğal Olaylar;Bandırma Grup Amirliği;27.07.2019 21:00:00;27.07.2019 21:01:00;27.07.2019 21:09:00;27.07.2019 21:25:00;27.07.2019 21:35:00
